id,level,section,row,seat,zone,price,x,y,z,dist_singer_ft,dist_pit_ft,horiz_angle_deg,elev_to_singer_deg,overhang,overhang_depth_ft,overhang_opening_ft,overhang_d_over_h,headroom_ft,opening_angle_deg,prosc_top_clipped,visible_prosc_height_ft,pit_visible,stage_width_visible,ceiling_reflection_singer,ceiling_reflection_pit,direct_level_db,score
dress_circle:E:6,dress_circle,side_even,E,6,DC,150,32.38,42.2,104.49,121.7,105.2,16.1,-15.9,upper_tier,4.5,14.1,0.32,8.4,65.8,False,31.5,0.42,0.97,True,True,-11.1,58.8
dress_circle:E:8,dress_circle,side_even,E,8,DC,150,34.12,42.2,104.52,122.2,105.7,16.9,-15.9,upper_tier,5.0,14.4,0.35,8.9,63.4,False,31.5,0.42,0.96,True,False,-11.1,57.2
dress_circle:E:10,dress_circle,side_even,E,10,DC2,95,35.88,42.2,104.55,122.8,106.3,17.7,-15.8,upper_tier,5.5,14.8,0.37,9.5,61.5,False,31.5,0.42,0.95,True,False,-11.2,55.5
dress_circle:E:12,dress_circle,side_even,E,12,DC2,95,37.62,42.2,104.5,123.2,106.9,18.5,-15.7,upper_tier,6.5,14.8,0.44,10.6,55.6,False,31.5,0.42,0.95,True,False,-11.2,54.5
dress_circle:E:14,dress_circle,side_even,E,14,DC2,95,39.38,42.2,104.44,123.7,107.5,19.3,-15.7,upper_tier,7.5,15.1,0.5,11.7,52.2,False,31.5,0.42,0.94,False,False,-11.3,46.9
dress_circle:E:16,dress_circle,side_even,E,16,DC2,95,41.12,42.2,104.38,124.2,108.1,20.1,-15.6,none,0.0,,0.0,31.8,105.6,False,31.5,0.42,0.93,True,True,-11.3,51.2
dress_circle:E:18,dress_circle,side_even,E,18,DC2,95,42.88,42.2,104.13,124.6,108.6,20.9,-15.5,none,0.0,,0.0,31.8,105.5,False,31.5,0.42,0.92,True,True,-11.3,49.7
dress_circle:E:20,dress_circle,side_even,E,20,DC2,95,44.62,42.2,103.85,125.0,109.0,21.8,-15.5,none,0.0,,0.0,31.8,105.5,False,31.5,0.42,0.91,True,True,-11.3,48.0
dress_circle:E:22,dress_circle,side_even,E,22,DC2,95,46.38,42.2,103.85,125.6,109.8,22.5,-15.4,none,0.0,,0.0,31.8,105.4,False,31.5,0.42,0.91,True,True,-11.4,47.0
dress_circle:E:24,dress_circle,side_even,E,24,DC2,95,48.12,42.2,103.85,126.3,110.5,23.3,-15.3,none,0.0,,0.0,31.8,105.3,False,31.5,0.42,0.9,True,True,-11.4,45.2
dress_circle:E:26,dress_circle,side_even,E,26,DC2,95,49.88,42.2,103.85,126.9,111.3,24.0,-15.3,none,0.0,,0.0,31.8,105.3,False,31.5,0.42,0.89,True,True,-11.5,43.6
dress_circle:E:28,dress_circle,side_even,E,28,DC2,95,51.62,42.2,103.85,127.6,112.1,24.8,-15.2,none,0.0,,0.0,31.8,105.2,False,31.5,0.42,0.88,True,True,-11.5,41.9
dress_circle:F:101,dress_circle,center_odd,F,101,DC,150,-0.88,43.5,113.69,126.5,109.0,0.4,-15.9,upper_tier,9.0,12.2,0.74,9.9,41.0,False,31.5,0.42,1.0,False,False,-11.4,53.4
dress_circle:F:103,dress_circle,center_odd,F,103,DC,150,-2.62,43.5,113.66,126.5,109.0,1.2,-15.9,upper_tier,9.0,12.3,0.73,10.0,41.4,False,31.5,0.42,1.0,False,False,-11.4,53.4
dress_circle:F:105,dress_circle,center_odd,F,105,DC,150,-4.38,43.5,113.63,126.6,109.0,2.1,-15.9,upper_tier,9.5,12.3,0.77,10.1,39.1,False,31.5,0.42,1.0,False,False,-11.5,53.4
dress_circle:F:107,dress_circle,center_odd,F,107,DC,150,-6.12,43.5,113.58,126.6,109.0,2.9,-15.9,upper_tier,9.5,12.4,0.77,10.2,39.5,False,31.5,0.42,1.0,False,False,-11.5,53.4
dress_circle:F:109,dress_circle,center_odd,F,109,DC,150,-7.88,43.5,113.32,126.4,108.9,3.7,-15.9,upper_tier,9.5,12.5,0.76,10.2,39.4,False,31.5,0.42,1.0,False,False,-11.4,53.5
dress_circle:F:111,dress_circle,center_odd,F,111,DC,150,-9.62,43.5,113.06,126.3,108.8,4.5,-15.9,upper_tier,9.5,12.6,0.75,10.2,39.2,False,31.5,0.42,1.0,False,False,-11.4,53.5
dress_circle:F:113,dress_circle,center_odd,F,113,DC,150,-11.38,43.5,112.62,126.0,108.6,5.4,-16.0,upper_tier,9.5,12.7,0.75,10.1,38.9,False,31.5,0.42,1.0,False,False,-11.4,53.7
dress_circle:F:115,dress_circle,center_odd,F,115,DC,150,-13.12,43.5,112.14,125.7,108.4,6.2,-16.0,upper_tier,9.0,12.9,0.7,9.9,40.9,False,31.5,0.42,1.0,False,False,-11.4,53.8
dress_circle:F:117,dress_circle,center_odd,F,117,DC,150,-14.88,43.5,111.64,125.5,108.1,7.1,-16.1,upper_tier,9.0,13.0,0.69,9.8,40.3,False,31.5,0.42,1.0,False,False,-11.4,53.9
dress_circle:F:119,dress_circle,center_odd,F,119,DC,150,-16.62,43.5,111.11,125.2,107.9,7.9,-16.1,upper_tier,8.5,13.2,0.65,9.7,42.6,False,31.5,0.42,1.0,False,False,-11.4,54.1
dress_circle:F:121,dress_circle,center_odd,F,121,DC,150,-18.38,43.5,110.57,124.9,107.7,8.8,-16.1,upper_tier,8.5,13.3,0.64,9.7,42.0,False,31.5,0.42,1.0,False,False,-11.3,54.2
dress_circle:F:123,dress_circle,center_odd,F,123,DC,150,-20.12,43.5,109.96,124.6,107.5,9.7,-16.2,upper_tier,8.5,13.5,0.63,9.7,41.7,False,31.5,0.42,1.0,False,False,-11.3,54.4
dress_circle:F:125,dress_circle,center_odd,F,125,DC,150,-21.88,43.5,109.34,124.3,107.3,10.6,-16.2,upper_tier,8.5,13.7,0.62,9.6,41.4,False,31.5,0.42,1.0,False,False,-11.3,54.5
dress_circle:F:102,dress_circle,center_even,F,102,DC,150,0.88,43.5,113.69,126.5,109.0,0.4,-15.9,upper_tier,9.0,12.2,0.74,9.9,41.0,False,31.5,0.42,1.0,False,False,-11.4,53.4
dress_circle:F:104,dress_circle,center_even,F,104,DC,150,2.62,43.5,113.66,126.5,109.0,1.2,-15.9,upper_tier,9.0,12.3,0.73,10.0,41.4,False,31.5,0.42,1.0,False,False,-11.4,53.4
dress_circle:F:106,dress_circle,center_even,F,106,DC,150,4.38,43.5,113.63,126.6,109.0,2.1,-15.9,upper_tier,9.5,12.3,0.77,10.1,39.1,False,31.5,0.42,1.0,False,False,-11.5,53.4
dress_circle:F:108,dress_circle,center_even,F,108,DC,150,6.12,43.5,113.58,126.6,109.0,2.9,-15.9,upper_tier,9.5,12.4,0.77,10.2,39.5,False,31.5,0.42,1.0,False,False,-11.5,53.4
dress_circle:F:110,dress_circle,center_even,F,110,DC,150,7.88,43.5,113.32,126.4,108.9,3.7,-15.9,upper_tier,9.5,12.5,0.76,10.2,39.4,False,31.5,0.42,1.0,False,False,-11.4,53.5
dress_circle:F:112,dress_circle,center_even,F,112,DC,150,9.62,43.5,113.06,126.3,108.8,4.5,-15.9,upper_tier,9.5,12.6,0.75,10.2,39.2,False,31.5,0.42,1.0,False,False,-11.4,53.5
dress_circle:F:114,dress_circle,center_even,F,114,DC,150,11.38,43.5,112.62,126.0,108.6,5.4,-16.0,upper_tier,9.5,12.7,0.75,10.1,38.9,False,31.5,0.42,1.0,False,False,-11.4,53.7
dress_circle:F:116,dress_circle,center_even,F,116,DC,150,13.12,43.5,112.14,125.7,108.4,6.2,-16.0,upper_tier,9.0,12.9,0.7,9.9,40.9,False,31.5,0.42,1.0,False,False,-11.4,53.8
dress_circle:F:118,dress_circle,center_even,F,118,DC,150,14.88,43.5,111.64,125.5,108.1,7.1,-16.1,upper_tier,9.0,13.0,0.69,9.8,40.3,False,31.5,0.42,1.0,False,False,-11.4,53.9
dress_circle:F:120,dress_circle,center_even,F,120,DC,150,16.62,43.5,111.11,125.2,107.9,7.9,-16.1,upper_tier,8.5,13.2,0.65,9.7,42.6,False,31.5,0.42,1.0,False,False,-11.4,54.1
dress_circle:F:122,dress_circle,center_even,F,122,DC,150,18.38,43.5,110.57,124.9,107.7,8.8,-16.1,upper_tier,8.5,13.3,0.64,9.7,42.0,False,31.5,0.42,1.0,False,False,-11.3,54.2
dress_circle:F:124,dress_circle,center_even,F,124,DC,150,20.12,43.5,109.96,124.6,107.5,9.7,-16.2,upper_tier,8.5,13.5,0.63,9.7,41.7,False,31.5,0.42,1.0,False,False,-11.3,54.4
dress_circle:F:126,dress_circle,center_even,F,126,DC,150,21.88,43.5,109.34,124.3,107.3,10.6,-16.2,upper_tier,8.5,13.7,0.62,9.6,41.4,False,31.5,0.42,1.0,False,False,-11.3,54.5
dress_circle:F:1,dress_circle,side_odd,F,1,DC,150,-28.88,43.5,107.52,124.0,107.3,14.0,-16.2,upper_tier,6.5,13.7,0.47,8.2,48.6,False,31.5,0.42,0.99,False,False,-11.3,54.0
dress_circle:F:3,dress_circle,side_odd,F,3,DC,150,-30.62,43.5,107.31,124.3,107.6,14.9,-16.2,upper_tier,6.5,13.8,0.47,8.5,48.6,False,31.5,0.42,0.98,False,False,-11.3,53.3
dress_circle:F:5,dress_circle,side_odd,F,5,DC,150,-32.38,43.5,107.34,124.7,108.1,15.7,-16.2,upper_tier,7.0,14.1,0.5,8.9,47.0,False,31.5,0.42,0.97,False,False,-11.3,51.8
dress_circle:F:7,dress_circle,side_odd,F,7,DC,150,-34.12,43.5,107.37,125.2,108.7,16.5,-16.1,upper_tier,7.5,14.3,0.53,9.4,45.4,False,31.5,0.42,0.96,False,False,-11.4,50.2
dress_circle:F:9,dress_circle,side_odd,F,9,DC2,95,-35.88,43.5,107.4,125.7,109.3,17.3,-16.0,upper_tier,8.5,14.5,0.59,10.0,41.5,False,31.5,0.42,0.96,False,False,-11.4,49.1
dress_circle:F:11,dress_circle,side_odd,F,11,DC2,95,-37.62,43.5,107.35,126.2,109.8,18.1,-16.0,upper_tier,9.0,14.7,0.61,11.1,40.9,False,31.5,0.42,0.95,False,False,-11.4,47.5
dress_circle:F:13,dress_circle,side_odd,F,13,DC2,95,-39.38,43.5,107.29,126.7,110.4,18.9,-15.9,upper_tier,10.0,14.8,0.68,12.2,37.8,False,31.5,0.42,0.94,False,False,-11.5,45.8
dress_circle:F:15,dress_circle,side_odd,F,15,DC2,95,-41.12,43.5,107.23,127.2,111.0,19.6,-15.8,none,0.0,,0.0,30.5,105.8,False,31.5,0.42,0.93,True,True,-11.5,50.3
dress_circle:F:17,dress_circle,side_odd,F,17,DC2,95,-42.88,43.5,106.98,127.5,111.4,20.4,-15.8,none,0.0,,0.0,30.5,105.8,False,31.5,0.42,0.92,True,True,-11.5,48.8
dress_circle:F:19,dress_circle,side_odd,F,19,DC2,95,-44.62,43.5,106.7,127.9,111.9,21.3,-15.7,none,0.0,,0.0,30.5,105.7,False,31.5,0.42,0.92,True,True,-11.5,47.7
dress_circle:F:21,dress_circle,side_odd,F,21,DC2,95,-46.38,43.5,106.7,128.5,112.6,22.0,-15.7,none,0.0,,0.0,30.5,105.7,False,31.5,0.42,0.91,True,True,-11.6,46.1
dress_circle:F:23,dress_circle,side_odd,F,23,DC2,95,-48.12,43.5,106.7,129.1,113.3,22.8,-15.6,none,0.0,,0.0,30.5,105.6,False,31.5,0.42,0.9,True,True,-11.6,44.4
dress_circle:F:25,dress_circle,side_odd,F,25,DC2,95,-49.88,43.5,106.7,129.8,114.1,23.5,-15.5,none,0.0,,0.0,30.5,105.5,False,31.5,0.42,0.89,True,True,-11.7,42.8
dress_circle:F:27,dress_circle,side_odd,F,27,DC2,95,-51.62,43.5,106.7,130.5,114.9,24.2,-15.4,none,0.0,,0.0,30.5,105.4,False,31.5,0.42,0.88,True,True,-11.7,41.1
dress_circle:F:2,dress_circle,side_even,F,2,DC,150,28.88,43.5,107.52,124.0,107.3,14.0,-16.2,upper_tier,6.5,13.7,0.47,8.2,48.6,False,31.5,0.42,0.99,False,False,-11.3,54.0
dress_circle:F:4,dress_circle,side_even,F,4,DC,150,30.62,43.5,107.31,124.3,107.6,14.9,-16.2,upper_tier,6.5,13.8,0.47,8.5,48.6,False,31.5,0.42,0.98,False,False,-11.3,53.3
dress_circle:F:6,dress_circle,side_even,F,6,DC,150,32.38,43.5,107.34,124.7,108.1,15.7,-16.2,upper_tier,7.0,14.1,0.5,8.9,47.0,False,31.5,0.42,0.97,False,False,-11.3,51.8
dress_circle:F:8,dress_circle,side_even,F,8,DC,150,34.12,43.5,107.37,125.2,108.7,16.5,-16.1,upper_tier,7.5,14.3,0.53,9.4,45.4,False,31.5,0.42,0.96,False,False,-11.4,50.2
dress_circle:F:10,dress_circle,side_even,F,10,DC2,95,35.88,43.5,107.4,125.7,109.3,17.3,-16.0,upper_tier,8.5,14.5,0.59,10.0,41.5,False,31.5,0.42,0.96,False,False,-11.4,49.1
dress_circle:F:12,dress_circle,side_even,F,12,DC2,95,37.62,43.5,107.35,126.2,109.8,18.1,-16.0,upper_tier,9.0,14.7,0.61,11.1,40.9,False,31.5,0.42,0.95,False,False,-11.4,47.5
dress_circle:F:14,dress_circle,side_even,F,14,DC2,95,39.38,43.5,107.29,126.7,110.4,18.9,-15.9,upper_tier,10.0,14.8,0.68,12.2,37.8,False,31.5,0.42,0.94,False,False,-11.5,45.8
dress_circle:F:16,dress_circle,side_even,F,16,DC2,95,41.12,43.5,107.23,127.2,111.0,19.6,-15.8,none,0.0,,0.0,30.5,105.8,False,31.5,0.42,0.93,True,True,-11.5,50.3
dress_circle:F:18,dress_circle,side_even,F,18,DC2,95,42.88,43.5,106.98,127.5,111.4,20.4,-15.8,none,0.0,,0.0,30.5,105.8,False,31.5,0.42,0.92,True,True,-11.5,48.8
dress_circle:F:20,dress_circle,side_even,F,20,DC2,95,44.62,43.5,106.7,127.9,111.9,21.3,-15.7,none,0.0,,0.0,30.5,105.7,False,31.5,0.42,0.92,True,True,-11.5,47.7
dress_circle:F:22,dress_circle,side_even,F,22,DC2,95,46.38,43.5,106.7,128.5,112.6,22.0,-15.7,none,0.0,,0.0,30.5,105.7,False,31.5,0.42,0.91,True,True,-11.6,46.1
dress_circle:F:24,dress_circle,side_even,F,24,DC2,95,48.12,43.5,106.7,129.1,113.3,22.8,-15.6,none,0.0,,0.0,30.5,105.6,False,31.5,0.42,0.9,True,True,-11.6,44.4
dress_circle:F:26,dress_circle,side_even,F,26,DC2,95,49.88,43.5,106.7,129.8,114.1,23.5,-15.5,none,0.0,,0.0,30.5,105.5,False,31.5,0.42,0.89,True,True,-11.7,42.8
dress_circle:F:28,dress_circle,side_even,F,28,DC2,95,51.62,43.5,106.7,130.5,114.9,24.2,-15.4,none,0.0,,0.0,30.5,105.4,False,31.5,0.42,0.88,True,True,-11.7,41.1
dress_circle:G:101,dress_circle,center_odd,G,101,DC,150,-0.88,44.8,116.54,129.6,112.1,0.4,-16.1,upper_tier,12.0,12.2,0.98,10.4,29.4,False,31.5,0.42,1.0,False,False,-11.7,52.0
dress_circle:G:103,dress_circle,center_odd,G,103,DC,150,-2.62,44.8,116.51,129.6,112.1,1.2,-16.1,upper_tier,12.0,12.3,0.98,10.5,29.8,False,31.5,0.42,1.0,False,False,-11.7,52.0
dress_circle:G:105,dress_circle,center_odd,G,105,DC,150,-4.38,44.8,116.48,129.7,112.1,2.0,-16.1,upper_tier,12.0,12.4,0.97,10.6,30.1,False,31.5,0.42,1.0,False,False,-11.7,51.9
dress_circle:G:107,dress_circle,center_odd,G,107,DC,150,-6.12,44.8,116.43,129.7,112.2,2.8,-16.1,upper_tier,12.5,12.4,1.01,10.7,28.5,False,31.5,0.42,1.0,False,False,-11.7,51.9
dress_circle:G:109,dress_circle,center_odd,G,109,DC,150,-7.88,44.8,116.17,129.5,112.0,3.6,-16.1,upper_tier,12.5,12.5,1.0,10.7,28.3,False,31.5,0.42,1.0,False,False,-11.7,52.0
dress_circle:G:111,dress_circle,center_odd,G,111,DC,150,-9.62,44.8,115.91,129.4,111.9,4.4,-16.2,upper_tier,12.5,12.6,0.99,10.7,28.4,False,31.5,0.42,1.0,False,False,-11.6,52.0
dress_circle:G:113,dress_circle,center_odd,G,113,DC,150,-11.38,44.8,115.47,129.1,111.7,5.3,-16.2,upper_tier,12.0,12.8,0.94,10.6,29.7,False,31.5,0.42,1.0,False,False,-11.6,52.2
dress_circle:G:115,dress_circle,center_odd,G,115,DC,150,-13.12,44.8,114.99,128.8,111.5,6.1,-16.2,upper_tier,12.0,12.8,0.94,10.4,29.2,False,31.5,0.42,1.0,False,False,-11.6,52.3
dress_circle:G:117,dress_circle,center_odd,G,117,DC,150,-14.88,44.8,114.49,128.5,111.2,6.9,-16.3,upper_tier,11.5,13.0,0.89,10.3,30.5,False,31.5,0.42,1.0,False,False,-11.6,52.5
dress_circle:G:119,dress_circle,center_odd,G,119,DC,150,-16.62,44.8,113.96,128.2,111.0,7.8,-16.3,upper_tier,11.5,13.1,0.88,10.2,30.1,False,31.5,0.42,1.0,False,False,-11.6,52.6
dress_circle:G:121,dress_circle,center_odd,G,121,DC,150,-18.38,44.8,113.42,128.0,110.8,8.6,-16.3,upper_tier,11.5,13.2,0.87,10.2,29.5,False,31.5,0.42,1.0,False,False,-11.6,52.7
dress_circle:G:123,dress_circle,center_odd,G,123,DC,150,-20.12,44.8,112.81,127.7,110.5,9.5,-16.4,upper_tier,11.0,13.5,0.82,10.2,31.1,False,31.5,0.42,1.0,False,False,-11.5,52.9
dress_circle:G:125,dress_circle,center_odd,G,125,DC,150,-21.88,44.8,112.19,127.4,110.3,10.3,-16.4,upper_tier,11.0,13.7,0.8,10.1,31.0,False,31.5,0.42,1.0,False,False,-11.5,53.0
dress_circle:G:127,dress_circle,center_odd,G,127,DC,150,-23.62,44.8,111.66,127.2,110.2,11.2,-16.4,upper_tier,11.0,13.9,0.79,9.7,30.9,False,31.5,0.42,1.0,False,False,-11.5,53.1
dress_circle:G:102,dress_circle,center_even,G,102,DC,150,0.88,44.8,116.54,129.6,112.1,0.4,-16.1,upper_tier,12.0,12.2,0.98,10.4,29.4,False,31.5,0.42,1.0,False,False,-11.7,52.0
dress_circle:G:104,dress_circle,center_even,G,104,DC,150,2.62,44.8,116.51,129.6,112.1,1.2,-16.1,upper_tier,12.0,12.3,0.98,10.5,29.8,False,31.5,0.42,1.0,False,False,-11.7,52.0
dress_circle:G:106,dress_circle,center_even,G,106,DC,150,4.38,44.8,116.48,129.7,112.1,2.0,-16.1,upper_tier,12.0,12.4,0.97,10.6,30.1,False,31.5,0.42,1.0,False,False,-11.7,51.9
dress_circle:G:108,dress_circle,center_even,G,108,DC,150,6.12,44.8,116.43,129.7,112.2,2.8,-16.1,upper_tier,12.5,12.4,1.01,10.7,28.5,False,31.5,0.42,1.0,False,False,-11.7,51.9
dress_circle:G:110,dress_circle,center_even,G,110,DC,150,7.88,44.8,116.17,129.5,112.0,3.6,-16.1,upper_tier,12.5,12.5,1.0,10.7,28.3,False,31.5,0.42,1.0,False,False,-11.7,52.0
dress_circle:G:112,dress_circle,center_even,G,112,DC,150,9.62,44.8,115.91,129.4,111.9,4.4,-16.2,upper_tier,12.5,12.6,0.99,10.7,28.4,False,31.5,0.42,1.0,False,False,-11.6,52.0
dress_circle:G:114,dress_circle,center_even,G,114,DC,150,11.38,44.8,115.47,129.1,111.7,5.3,-16.2,upper_tier,12.0,12.8,0.94,10.6,29.7,False,31.5,0.42,1.0,False,False,-11.6,52.2
dress_circle:G:116,dress_circle,center_even,G,116,DC,150,13.12,44.8,114.99,128.8,111.5,6.1,-16.2,upper_tier,12.0,12.8,0.94,10.4,29.2,False,31.5,0.42,1.0,False,False,-11.6,52.3
dress_circle:G:118,dress_circle,center_even,G,118,DC,150,14.88,44.8,114.49,128.5,111.2,6.9,-16.3,upper_tier,11.5,13.0,0.89,10.3,30.5,False,31.5,0.42,1.0,False,False,-11.6,52.5
dress_circle:G:120,dress_circle,center_even,G,120,DC,150,16.62,44.8,113.96,128.2,111.0,7.8,-16.3,upper_tier,11.5,13.1,0.88,10.2,30.1,False,31.5,0.42,1.0,False,False,-11.6,52.6
dress_circle:G:122,dress_circle,center_even,G,122,DC,150,18.38,44.8,113.42,128.0,110.8,8.6,-16.3,upper_tier,11.5,13.2,0.87,10.2,29.5,False,31.5,0.42,1.0,False,False,-11.6,52.7
dress_circle:G:124,dress_circle,center_even,G,124,DC,150,20.12,44.8,112.81,127.7,110.5,9.5,-16.4,upper_tier,11.0,13.5,0.82,10.2,31.1,False,31.5,0.42,1.0,False,False,-11.5,52.9
dress_circle:G:126,dress_circle,center_even,G,126,DC,150,21.88,44.8,112.19,127.4,110.3,10.3,-16.4,upper_tier,11.0,13.7,0.8,10.1,31.0,False,31.5,0.42,1.0,False,False,-11.5,53.0
dress_circle:G:128,dress_circle,center_even,G,128,DC,150,23.62,44.8,111.66,127.2,110.2,11.2,-16.4,upper_tier,11.0,13.9,0.79,9.7,30.9,False,31.5,0.42,1.0,False,False,-11.5,53.1
dress_circle:G:1,dress_circle,side_odd,G,1,DC,150,-28.88,44.8,110.38,127.1,110.3,13.7,-16.5,upper_tier,9.5,13.8,0.69,8.7,33.0,False,31.5,0.42,0.99,False,False,-11.5,52.6
dress_circle:G:3,dress_circle,side_odd,G,3,DC,150,-30.62,44.8,110.16,127.3,110.6,14.5,-16.4,upper_tier,9.0,13.8,0.65,9.0,34.8,False,31.5,0.42,0.98,False,False,-11.5,51.9
dress_circle:G:5,dress_circle,side_odd,G,5,DC,150,-32.38,44.8,110.19,127.7,111.1,15.3,-16.4,upper_tier,10.0,13.9,0.72,9.4,31.5,False,31.5,0.42,0.97,False,False,-11.5,50.8
dress_circle:G:7,dress_circle,side_odd,G,7,DC,150,-34.12,44.8,110.22,128.2,111.7,16.1,-16.3,upper_tier,10.5,14.1,0.74,9.9,30.9,False,31.5,0.42,0.96,False,False,-11.6,49.1
dress_circle:G:9,dress_circle,side_odd,G,9,DC2,95,-35.88,44.8,110.25,128.7,112.3,16.9,-16.2,upper_tier,11.0,14.4,0.76,10.5,30.7,False,31.5,0.42,0.96,False,False,-11.6,48.1
dress_circle:G:11,dress_circle,side_odd,G,11,DC2,95,-37.62,44.8,110.2,129.2,112.8,17.7,-16.2,upper_tier,11.5,14.7,0.78,11.6,30.7,False,31.5,0.42,0.95,False,False,-11.6,46.4
dress_circle:G:13,dress_circle,side_odd,G,13,DC2,95,-39.38,44.8,110.14,129.6,113.3,18.4,-16.1,upper_tier,12.5,14.7,0.85,12.7,28.6,False,31.5,0.42,0.94,False,False,-11.7,45.0
dress_circle:G:15,dress_circle,side_odd,G,15,DC2,95,-41.12,44.8,110.08,130.1,113.9,19.2,-16.1,none,0.0,,0.0,29.2,106.1,False,31.5,0.42,0.93,True,True,-11.7,49.3
dress_circle:G:17,dress_circle,side_odd,G,17,DC2,95,-42.88,44.8,109.83,130.5,114.3,20.0,-16.0,none,0.0,,0.0,29.2,106.0,False,31.5,0.42,0.93,True,True,-11.7,48.3
dress_circle:G:19,dress_circle,side_odd,G,19,DC2,95,-44.62,44.8,109.55,130.8,114.8,20.8,-16.0,none,0.0,,0.0,29.2,106.0,False,31.5,0.42,0.92,True,True,-11.7,46.8
dress_circle:G:21,dress_circle,side_odd,G,21,DC2,95,-46.38,44.8,109.55,131.4,115.5,21.5,-15.9,none,0.0,,0.0,29.2,105.9,False,31.5,0.42,0.91,True,True,-11.8,45.2
dress_circle:G:23,dress_circle,side_odd,G,23,DC2,95,-48.12,44.8,109.55,132.0,116.2,22.3,-15.8,none,0.0,,0.0,29.2,105.8,False,31.5,0.42,0.9,True,True,-11.8,43.5
dress_circle:G:25,dress_circle,side_odd,G,25,DC2,95,-49.88,44.8,109.55,132.7,116.9,23.0,-15.7,none,0.0,,0.0,29.2,105.7,False,31.5,0.42,0.9,True,True,-11.9,42.5
dress_circle:G:27,dress_circle,side_odd,G,27,DC2,95,-51.62,44.8,109.55,133.3,117.7,23.7,-15.7,none,0.0,,0.0,29.2,105.7,False,31.5,0.42,0.89,True,True,-11.9,40.9
dress_circle:G:2,dress_circle,side_even,G,2,DC,150,28.88,44.8,110.38,127.1,110.3,13.7,-16.5,upper_tier,9.5,13.8,0.69,8.7,33.0,False,31.5,0.42,0.99,False,False,-11.5,52.6
dress_circle:G:4,dress_circle,side_even,G,4,DC,150,30.62,44.8,110.16,127.3,110.6,14.5,-16.4,upper_tier,9.0,13.8,0.65,9.0,34.8,False,31.5,0.42,0.98,False,False,-11.5,51.9
dress_circle:G:6,dress_circle,side_even,G,6,DC,150,32.38,44.8,110.19,127.7,111.1,15.3,-16.4,upper_tier,10.0,13.9,0.72,9.4,31.5,False,31.5,0.42,0.97,False,False,-11.5,50.8
dress_circle:G:8,dress_circle,side_even,G,8,DC,150,34.12,44.8,110.22,128.2,111.7,16.1,-16.3,upper_tier,10.5,14.1,0.74,9.9,30.9,False,31.5,0.42,0.96,False,False,-11.6,49.1
dress_circle:G:10,dress_circle,side_even,G,10,DC2,95,35.88,44.8,110.25,128.7,112.3,16.9,-16.2,upper_tier,11.0,14.4,0.76,10.5,30.7,False,31.5,0.42,0.96,False,False,-11.6,48.1
dress_circle:G:12,dress_circle,side_even,G,12,DC2,95,37.62,44.8,110.2,129.2,112.8,17.7,-16.2,upper_tier,11.5,14.7,0.78,11.6,30.7,False,31.5,0.42,0.95,False,False,-11.6,46.4
dress_circle:G:14,dress_circle,side_even,G,14,DC2,95,39.38,44.8,110.14,129.6,113.3,18.4,-16.1,upper_tier,12.5,14.7,0.85,12.7,28.6,False,31.5,0.42,0.94,False,False,-11.7,45.0
dress_circle:G:16,dress_circle,side_even,G,16,DC2,95,41.12,44.8,110.08,130.1,113.9,19.2,-16.1,none,0.0,,0.0,29.2,106.1,False,31.5,0.42,0.93,True,True,-11.7,49.3
dress_circle:G:18,dress_circle,side_even,G,18,DC2,95,42.88,44.8,109.83,130.5,114.3,20.0,-16.0,none,0.0,,0.0,29.2,106.0,False,31.5,0.42,0.93,True,True,-11.7,48.3
dress_circle:G:20,dress_circle,side_even,G,20,DC2,95,44.62,44.8,109.55,130.8,114.8,20.8,-16.0,none,0.0,,0.0,29.2,106.0,False,31.5,0.42,0.92,True,True,-11.7,46.8
dress_circle:G:22,dress_circle,side_even,G,22,DC2,95,46.38,44.8,109.55,131.4,115.5,21.5,-15.9,none,0.0,,0.0,29.2,105.9,False,31.5,0.42,0.91,True,True,-11.8,45.2
dress_circle:G:24,dress_circle,side_even,G,24,DC2,95,48.12,44.8,109.55,132.0,116.2,22.3,-15.8,none,0.0,,0.0,29.2,105.8,False,31.5,0.42,0.9,True,True,-11.8,43.5
dress_circle:G:26,dress_circle,side_even,G,26,DC2,95,49.88,44.8,109.55,132.7,116.9,23.0,-15.7,none,0.0,,0.0,29.2,105.7,False,31.5,0.42,0.9,True,True,-11.9,42.5
dress_circle:G:28,dress_circle,side_even,G,28,DC2,95,51.62,44.8,109.55,133.3,117.7,23.7,-15.7,none,0.0,,0.0,29.2,105.7,False,31.5,0.42,0.89,True,True,-11.9,40.9
dress_circle:H:101,dress_circle,center_odd,H,101,DC,150,-0.88,46.1,119.39,132.7,115.2,0.4,-16.3,upper_tier,15.0,12.2,1.24,10.9,21.7,False,31.5,0.42,1.0,False,False,-11.9,47.2
dress_circle:H:103,dress_circle,center_odd,H,103,DC,150,-2.62,46.1,119.36,132.7,115.2,1.2,-16.3,upper_tier,15.0,12.3,1.23,11.0,22.0,False,31.5,0.42,1.0,False,False,-11.9,47.5
dress_circle:H:105,dress_circle,center_odd,H,105,DC,150,-4.38,46.1,119.33,132.8,115.3,2.0,-16.3,upper_tier,15.0,12.4,1.22,11.1,22.3,False,31.5,0.42,1.0,False,False,-11.9,47.7
